Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_2433,518,394,54,54,73,89,49,49,50,49,50,49,49,49,49,49,25,25,25,25,25,25,25,25,25,25
Map_2434,349,371,48,48,48,33,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_2435,10,410,9,9,9,9,10,9,10,9,10,9,10,9,10,9,11,9,11,9,11,9,11,9,11,9
Map_2436,13,190,14,13,14,14,14,11,14,11,14,11,11,11,11,11,14,11,20,11,20,11,14,11,14,11
Map_2437,43,167,25,25,25,25,25,23,25,23,25,23,25,23,25,23,25,23,34,23,34,23,25,23,25,23
Map_2438,57,141,45,45,48,58,45,45,45,45,45,45,45,45,45,45,50,46,50,46,50,46,50,46,50,46
Map_2439,82,304,79,79,77,104,79,58,79,58,79,58,79,58,79,58,53,32,53,32,53,32,53,32,53,32
Map_2440,8,30,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2441,9,16,9,9,9,14,11,9,11,9,11,9,11,9,11,9,12,9,12,9,12,9,12,9,11,9
Map_2442,544,230,142,164,370,66,59,59,59,59,59,59,59,59,59,59,75,76,116,76,116,76,87,58,59,58
Map_2443,8,91,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2444,610,221,55,55,68,55,49,49,49,49,49,49,49,49,49,49,46,45,46,43,46,43,46,45,46,45
Map_2445,16,173,15,15,15,17,15,15,15,15,15,15,15,16,16,16,21,15,21,15,21,15,15,15,15,15
Map_2446,635,204,121,120,127,409,124,60,124,60,124,60,124,170,124,303,35,86,40,83,40,83,35,86,35,96
Map_2447,611,209,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,23,24,23,24,23,24,23,24,23
Map_2448,47,207,22,21,22,22,22,21,22,21,22,21,21,21,21,21,22,21,22,21,22,21,22,21,22,21
Map_2449,7,14,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_2450,12,40,12,12,12,19,12,12,12,12,12,12,12,12,12,12,12,12,16,12,16,12,12,12,12,12
Map_2451,10,19,12,12,12,14,12,10,12,10,12,10,12,10,12,10,14,10,14,10,14,10,14,10,14,10
Map_2452,618,362,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2453,516,574,47,47,70,59,62,40,62,40,62,40,61,40,61,40,59,40,59,40,59,40,59,40,59,40
Map_2454,481,103,36,36,36,36,36,36,36,36,36,36,36,36,36,36,39,36,39,36,39,36,39,36,39,36
Map_2455,120,355,164,387,60,64,57,59,57,59,57,59,57,59,57,59,46,46,46,46,46,46,46,46,46,46
Map_2456,49,96,32,32,32,44,30,32,30,32,30,32,30,32,30,32,27,27,27,27,27,27,27,27,27,27
Map_2457,14,220,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,14,19,14,19,14,18,14,18,14
Map_2458,19,365,16,16,16,21,16,16,16,16,16,16,16,16,16,16,16,14,16,14,16,14,16,14,16,14
Map_2459,500,208,57,49,48,186,46,36,46,36,46,36,46,36,46,36,69,46,69,47,69,47,46,46,46,46
Map_2460,30,227,23,23,23,43,23,26,23,26,23,26,23,26,23,26,23,24,23,24,23,24,23,24,23,24
Map_2461,113,173,16,16,26,16,16,16,16,16,16,16,16,16,16,16,16,16,18,16,18,16,16,16,16,16
Map_2462,36,164,27,26,27,35,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,28,25,28,25
Map_2463,54,422,14,14,14,17,14,14,14,14,14,14,14,14,14,14,15,14,15,14,15,14,14,14,14,14
Map_2464,10,44,9,9,9,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_2465,70,158,23,23,23,75,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
Map_2466,520,131,27,27,27,128,18,27,18,27,18,27,18,27,18,27,18,18,18,18,18,18,18,27,18,27
Map_2467,576,290,17,17,27,17,22,17,22,17,22,17,22,17,22,17,22,17,22,17,22,17,22,17,22,17
Map_2468,70,62,28,28,28,34,30,28,30,28,30,28,28,28,28,28,33,28,33,28,33,28,33,28,33,28
Map_2469,326,112,93,93,232,112,124,59,124,59,124,59,96,98,96,98,65,57,65,57,65,57,65,57,65,57
Map_2470,27,26,10,10,10,20,10,10,10,10,10,10,10,10,10,10,19,10,19,10,19,10,10,10,10,10
Map_2471,37,160,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_2472,8,70,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2473,349,390,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,26,26,26,26,26,26,26,26,26
Map_2474,310,276,21,21,21,30,26,21,26,21,26,21,25,21,25,21,26,21,26,21,26,21,26,21,26,21
Map_2475,14,318,14,14,13,14,13,13,13,13,13,13,13,13,13,13,21,13,21,13,21,13,21,13,21,13
Map_2476,165,464,19,19,19,33,68,19,68,19,68,19,75,19,75,19,64,19,64,19,64,19,64,19,64,19
Map_2477,556,107,38,37,32,40,37,30,38,30,38,30,37,30,38,30,31,30,31,30,31,30,31,30,37,30
Map_2478,210,302,75,46,75,76,36,38,36,38,36,38,36,38,36,38,36,38,36,38,36,38,36,38,36,38
Map_2479,25,74,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2480,52,151,13,13,13,14,18,26,18,26,18,26,26,26,26,26,18,13,18,13,18,13,18,13,18,13
Map_2481,20,108,20,20,13,30,20,16,20,16,20,16,20,16,20,16,16,16,16,16,16,16,20,16,20,16
Map_2482,544,104,29,26,26,47,34,26,34,26,34,26,34,26,34,26,34,26,34,26,34,26,34,26,34,26
Map_2483,95,148,15,15,15,15,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21,15,21
Map_2484,500,421,75,75,75,174,116,91,116,91,116,91,116,165,116,165,63,129,63,129,172,129,63,88,63,88
Map_2485,500,164,22,22,25,37,19,19,19,19,19,19,19,19,19,19,20,19,20,19,20,19,20,19,20,19
Map_2486,29,363,13,13,13,21,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_2487,86,370,53,80,53,68,58,58,58,58,58,58,58,58,58,58,67,38,91,38,91,38,58,38,58,38
Map_2488,19,250,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_2489,10,63,8,8,8,14,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2490,36,77,14,14,14,15,16,13,16,13,16,13,13,13,13,13,16,13,16,13,16,13,16,13,16,13
Map_2491,8,52,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2492,569,332,23,23,515,28,23,23,23,23,23,23,23,23,23,23,20,23,20,23,20,23,20,23,20,23
Map_2493,481,212,97,97,193,223,130,83,130,83,130,83,86,116,86,116,86,68,86,68,86,68,86,68,66,68
Map_2494,527,257,26,26,26,247,26,26,26,26,26,26,26,26,26,26,22,22,22,22,22,22,22,22,22,22
Map_2495,601,223,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_2496,5,31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_2497,14,111,17,17,17,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_2498,12,178,12,12,12,22,12,12,12,12,12,12,12,12,12,12,14,12,16,11,16,11,14,12,14,12
Map_2499,63,206,76,39,194,70,61,39,61,39,61,39,39,39,39,39,35,39,36,39,36,39,35,39,35,39
Map_2500,397,404,23,21,23,30,21,21,21,21,21,21,21,21,21,21,41,21,41,21,41,21,21,21,21,21
Map_2501,539,160,28,28,28,28,23,19,23,19,23,19,23,19,23,19,23,19,23,19,23,19,23,19,23,19
Map_2502,10,293,13,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_2503,219,172,38,38,38,28,28,46,28,46,28,46,28,46,28,46,29,28,29,28,29,28,29,46,28,46
Map_2504,63,471,38,38,44,48,39,44,39,44,39,44,39,44,39,44,30,30,30,30,30,30,30,30,30,30
Map_2505,58,189,21,21,21,33,21,29,21,29,21,29,29,29,29,29,45,21,45,21,45,21,21,29,21,29
Map_2506,500,265,32,32,37,71,70,32,70,32,70,32,70,32,70,32,60,32,60,32,60,32,58,32,58,32
Map_2507,310,405,88,88,88,50,35,35,35,35,35,35,35,35,35,35,48,35,48,35,48,35,35,35,35,35
Map_2508,53,134,30,30,30,72,40,37,40,37,40,37,58,43,76,43,31,18,34,18,34,18,31,18,31,18
Map_2509,268,145,62,62,209,73,57,57,57,56,57,56,57,57,57,57,57,45,46,46,46,46,57,45,57,45
Map_2510,501,383,370,273,374,479,78,43,78,43,78,43,44,43,44,43,38,37,36,37,36,37,38,37,38,37
Map_2511,244,197,137,86,109,163,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_2512,605,364,49,54,49,49,47,47,47,47,47,47,54,54,54,54,71,88,71,67,71,67,70,40,70,40
Map_2513,45,175,33,33,32,348,25,20,25,20,25,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19
Map_2514,593,176,88,88,88,323,21,21,21,21,21,21,21,21,21,21,31,21,31,21,31,21,21,21,21,21
Map_2515,86,137,48,40,40,50,64,39,64,39,64,39,64,41,64,41,64,39,64,39,64,39,64,39,64,39
Map_2516,41,596,31,31,31,31,31,30,31,30,31,30,31,30,30,30,31,30,31,30,31,30,31,30,31,30
Map_2517,375,352,35,34,48,76,35,30,35,30,35,30,34,30,34,30,31,30,33,30,33,30,32,30,32,30
Map_2518,31,108,14,13,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_2519,510,220,305,313,305,365,210,219,210,219,210,219,319,363,319,363,106,64,112,64,112,64,106,64,123,64
Map_2520,569,276,238,291,521,382,230,226,230,226,230,226,328,226,328,337,154,221,154,219,154,219,154,204,154,204
Map_2521,125,187,32,32,32,32,32,32,32,32,32,32,32,32,32,32,35,32,35,35,35,35,35,32,35,32
Map_2522,8,33,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_2523,18,304,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,17,18,17,18,17,18,17,18
Map_2524,439,227,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_2525,530,93,91,89,116,155,37,26,37,26,37,26,67,26,67,26,32,26,32,26,36,26,32,26,32,26
Map_2526,34,100,21,21,21,25,21,21,21,21,21,21,21,21,21,21,21,13,22,13,22,13,21,13,21,13
Map_2527,104,284,56,56,56,56,49,49,49,49,49,49,49,49,49,49,49,40,49,40,49,40,49,40,49,40
Map_2528,64,153,38,38,38,62,37,44,37,44,37,44,37,44,44,44,43,37,48,37,48,37,43,37,43,44
Map_2529,15,50,86,15,15,50,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,15,15,15,15,15
Map_2530,26,292,17,17,17,35,17,17,17,17,17,17,17,17,17,17,17,14,17,14,17,14,17,14,17,14
Map_2531,15,352,16,15,16,16,16,15,16,15,16,15,15,15,15,15,15,15,17,15,17,15,15,15,15,15
Map_2532,631,249,13,13,43,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_2533,235,121,35,35,37,35,35,37,35,37,35,37,35,37,35,37,37,35,37,35,37,35,36,37,36,37
Map_2534,72,159,38,35,36,38,35,35,36,35,36,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
Map_2535,440,529,19,19,33,89,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19,20,19
Map_2536,282,237,207,204,207,177,157,204,158,204,158,204,216,216,216,216,146,63,146,63,146,63,146,63,149,63
Map_2537,558,455,213,213,213,223,134,199,134,199,134,199,125,199,125,199,113,107,123,96,120,96,147,124,147,124
Map_2538,502,240,305,279,312,326,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_2539,81,122,23,23,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_2540,62,146,37,37,37,41,37,37,37,37,37,37,38,37,38,37,23,23,23,23,23,23,23,23,23,23
Map_2541,633,292,187,187,187,111,124,89,124,89,124,89,126,89,126,89,71,90,71,90,71,90,108,95,108,95
Map_2542,526,153,63,63,66,76,63,43,63,43,63,43,63,43,63,43,65,40,65,40,65,40,63,40,63,40
Map_2543,515,235,96,105,117,191,95,52,95,52,95,52,105,52,105,52,96,46,97,46,97,46,96,46,96,46
Map_2544,632,397,150,180,184,272,82,83,82,83,82,83,83,83,83,83,42,42,42,42,42,42,42,42,42,42
Map_2545,17,63,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_2546,175,50,38,35,38,39,31,35,31,35,31,35,34,34,34,34,35,31,35,31,38,31,34,35,34,35
Map_2547,566,408,25,25,25,27,25,19,25,19,25,19,25,19,25,19,20,19,20,19,20,19,20,19,20,19
Map_2548,31,275,19,19,19,19,19,19,19,19,19,19,19,19,19,19,29,19,29,19,22,19,32,19,19,19
Map_2549,20,47,17,17,17,18,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,16,17,16,17
Map_2550,480,615,85,85,69,105,71,69,85,69,85,69,71,69,71,69,71,69,71,68,71,68,71,69,86,69
Map_2551,442,496,164,164,160,164,63,37,63,37,63,37,63,37,63,37,37,37,37,37,37,37,37,37,37,37
Map_2552,14,82,14,11,14,14,11,11,11,11,11,11,11,11,11,11,11,11,16,11,16,11,11,11,11,11
Map_2553,19,90,19,19,19,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_2554,549,75,80,80,225,130,38,38,38,38,38,38,38,38,38,38,38,37,38,37,39,37,38,37,38,37
Map_2555,609,294,31,31,31,31,31,31,31,31,31,31,37,37,37,37,31,31,31,31,33,31,31,31,31,31
Map_2556,214,132,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2557,222,591,27,27,27,27,27,27,27,27,27,27,27,27,27,27,30,27,30,27,30,28,27,27,27,27
Map_2558,113,176,14,14,14,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_2559,100,361,494,97,216,267,53,53,53,53,53,53,53,53,53,53,71,78,73,74,73,74,89,85,89,178
Map_2560,385,245,376,46,376,215,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_2561,175,546,111,110,163,130,102,102,102,102,102,102,102,102,102,102,93,65,93,65,93,65,100,65,100,65
Map_2562,333,129,21,17,93,21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_2563,24,181,25,25,25,32,17,18,17,18,17,18,17,18,17,18,19,17,19,17,19,17,19,17,17,17
Map_2564,10,18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_2565,610,107,31,31,31,30,35,30,35,30,35,30,36,31,36,31,39,30,39,30,39,30,35,30,35,30
Map_2566,35,270,33,33,37,33,29,29,29,29,29,29,29,29,29,29,29,29,30,29,30,29,29,29,29,29
Map_2567,613,228,86,84,104,124,231,366,231,366,231,366,358,358,547,547,200,108,215,88,226,88,73,108,73,115
Map_2568,585,249,157,291,548,135,153,106,153,106,153,106,153,137,153,137,89,97,104,97,104,97,90,97,83,97
Map_2569,136,107,114,66,156,139,51,113,51,113,51,113,63,117,63,117,51,61,59,46,59,46,51,61,51,69
Map_2570,183,278,42,42,42,42,30,37,30,37,30,37,30,37,30,37,30,30,30,30,30,30,30,30,30,30
Map_2571,13,250,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_2572,390,262,25,25,25,46,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Map_2573,19,183,19,21,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_2574,435,108,25,25,25,20,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17
Map_2575,20,52,20,19,20,23,20,19,20,19,20,19,20,19,20,19,21,19,21,19,21,19,20,19,20,19
Map_2576,8,316,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2577,611,475,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_2578,23,70,15,15,14,17,15,14,15,14,15,14,15,14,15,14,17,14,17,14,17,14,17,14,15,14
Map_2579,14,62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_2580,17,195,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_2581,604,296,482,535,490,434,122,281,122,281,122,281,430,430,430,430,104,214,104,98,104,98,104,102,122,102
Map_2582,543,147,67,67,67,71,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23,24,23
Map_2583,589,337,36,36,36,37,36,40,36,40,36,40,36,40,36,40,42,36,42,36,42,36,42,36,36,36
Map_2584,605,268,24,24,24,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Map_2585,36,450,31,31,31,31,31,32,31,32,31,32,31,32,31,32,31,29,31,29,31,29,29,30,30,30
Map_2586,8,190,14,14,14,24,13,8,13,8,13,8,8,8,8,8,13,8,13,8,13,8,13,8,13,8
Map_2587,603,314,56,56,56,31,31,68,31,68,31,68,31,68,31,68,64,37,64,37,64,37,55,49,37,49
Map_2588,11,52,13,13,12,19,13,11,13,11,13,11,13,11,13,11,11,11,11,11,11,11,11,11,11,11
Map_2589,248,411,39,39,39,39,39,39,39,39,39,39,39,39,39,39,31,30,31,30,31,30,31,30,31,30
Map_2590,494,219,49,48,49,66,48,64,48,64,48,64,48,64,48,64,61,44,61,44,61,44,48,44,48,44
Map_2591,49,261,20,20,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_2592,440,216,21,19,21,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_2593,54,259,14,14,14,15,15,14,15,14,15,14,15,15,15,15,15,14,15,14,15,14,15,14,15,14
Map_2594,507,265,286,467,292,191,79,53,79,53,79,53,79,53,79,53,68,51,68,50,68,50,53,53,53,53
Map_2595,295,277,30,30,27,32,29,14,29,14,29,14,29,14,29,14,17,14,17,14,17,14,23,14,23,14
Map_2596,484,241,469,463,460,531,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
Map_2597,26,85,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Map_2598,663,164,97,95,56,76,76,73,76,73,76,73,73,73,73,73,61,72,225,72,225,72,61,72,140,72
Map_2599,8,337,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2600,13,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,13,10,13,10,15,10,14,10
Map_2601,248,163,29,29,185,31,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Map_2602,12,341,12,11,12,18,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2603,27,579,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_2604,168,114,70,70,70,62,56,56,56,56,56,56,56,56,56,56,54,56,58,56,58,56,54,56,54,56
Map_2605,184,381,25,22,25,33,22,27,22,27,22,27,27,27,27,27,22,22,22,22,22,22,22,27,22,27
Map_2606,58,58,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_2607,37,362,68,68,68,44,29,30,29,30,29,30,30,30,30,26,28,21,26,21,26,21,26,30,29,30
Map_2608,162,241,21,22,21,43,22,22,21,21,21,21,22,22,22,22,21,21,21,21,21,21,21,21,21,21
Map_2609,232,491,35,35,35,38,30,30,30,30,30,30,30,30,30,30,32,25,32,25,32,25,30,25,30,25
Map_2610,11,39,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_2611,11,78,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,13,11,11,11,11,11
Map_2612,594,450,161,161,183,374,153,232,153,225,153,225,129,250,129,250,147,89,148,73,148,73,141,183,141,183
Map_2613,563,322,64,64,64,80,63,62,63,62,63,62,187,187,187,187,67,54,39,54,46,53,36,54,36,54
Map_2614,632,217,259,371,498,309,76,291,76,291,76,291,76,418,76,492,49,49,49,49,49,49,49,49,49,49
Map_2615,19,330,23,23,23,23,23,23,23,23,23,23,23,23,23,23,19,19,19,19,19,19,19,19,19,19
Map_2616,601,292,59,58,136,64,58,58,58,58,58,58,58,101,87,101,58,58,59,58,59,43,58,58,58,58
Map_2617,347,503,73,73,73,88,65,73,65,73,65,73,73,73,73,73,51,65,51,65,51,65,51,65,51,73
Map_2618,24,193,15,15,15,19,15,15,15,15,15,15,15,15,15,15,15,15,18,15,18,15,15,15,15,15
Map_2619,17,95,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,12,14,12,14,12,14,12,14,12
Map_2620,602,262,44,44,381,82,52,50,52,50,52,50,52,50,54,50,52,43,52,43,52,43,52,43,52,43
Map_2621,102,399,40,40,40,58,19,19,19,19,19,19,19,19,19,19,22,19,22,19,23,19,22,19,21,19
Map_2622,265,367,26,25,26,15,15,15,15,15,15,15,15,15,15,15,15,15,20,15,20,15,15,15,15,15
Map_2623,220,205,20,20,85,20,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16
Map_2624,554,211,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_2625,14,162,13,10,10,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_2626,640,282,21,21,24,23,21,21,21,21,21,21,21,21,21,21,22,21,22,21,22,21,21,21,21,21
Map_2627,187,235,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,19,25,19,25,19,25,19,25,19
Map_2628,68,128,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_2629,534,314,21,21,454,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Map_2630,388,365,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,14,19,14,19,14,14,14,14,14
Map_2631,52,161,35,35,43,51,29,29,29,29,29,29,29,29,29,29,50,29,50,18,50,18,50,29,29,29
Map_2632,15,61,12,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2633,485,266,59,59,36,171,30,30,30,30,30,30,30,30,30,30,25,23,25,23,25,23,25,23,25,23
Map_2634,525,202,51,51,72,238,51,35,51,35,51,35,51,35,51,35,56,35,56,35,56,35,51,35,51,35
Map_2635,219,427,480,326,143,349,100,100,100,100,100,100,100,100,100,100,101,83,101,83,101,78,100,83,100,83
Map_2636,514,261,21,21,21,21,21,21,21,21,21,21,21,21,21,21,16,16,16,16,16,16,16,16,16,16
Map_2637,350,271,106,144,106,106,60,34,60,34,60,34,57,34,66,114,61,57,61,57,61,57,61,34,61,34
Map_2638,13,228,13,13,13,33,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11
Map_2639,559,222,35,23,27,35,27,23,27,23,27,23,23,23,23,23,25,23,25,23,25,23,25,23,25,23
Map_2640,56,96,33,33,35,33,33,33,33,33,33,33,33,33,33,33,33,24,33,24,33,24,33,24,33,24
Map_2641,8,331,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_2642,214,137,28,28,28,28,28,37,28,37,28,37,28,37,28,37,34,28,34,28,34,28,28,28,28,28
Map_2643,589,135,26,26,26,235,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Map_2644,21,372,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,18,15,18,15,16,15,16,15
Map_2645,572,329,277,355,434,420,336,317,336,317,336,317,328,315,328,315,146,188,155,188,155,188,146,188,152,199
Map_2646,15,41,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_2647,588,204,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_2648,103,110,12,12,15,15,12,12,12,12,12,12,12,12,12,12,14,12,14,12,14,12,12,12,12,12
Map_2649,546,193,91,100,115,165,55,55,55,55,55,55,55,55,55,55,62,34,62,34,62,34,48,34,48,34
Map_2650,207,200,147,140,258,130,121,92,121,92,121,92,91,92,91,92,119,97,119,97,119,97,123,97,123,97
Map_2651,26,48,16,16,16,29,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,16,16,16
Map_2652,23,233,12,12,12,30,20,12,20,12,20,12,19,12,19,12,20,12,20,12,20,12,20,12,20,12
Map_2653,597,436,68,68,459,77,80,66,80,66,80,66,84,66,103,66,80,80,212,30,212,30,80,80,80,80
Map_2654,25,49,104,24,52,32,24,24,24,24,24,24,24,24,24,24,38,24,38,24,38,24,38,24,34,24
Map_2655,48,299,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_2656,455,298,56,56,50,60,56,56,56,56,56,56,56,56,56,56,56,49,54,49,54,50,56,49,56,49
Map_2657,94,94,12,12,12,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_2658,627,169,46,46,46,90,37,39,37,39,37,39,37,39,37,39,37,39,37,39,37,39,37,39,37,39
Map_2659,468,105,106,105,109,76,57,57,57,57,57,57,57,57,57,57,70,65,70,65,70,65,68,65,57,57
Map_2660,583,205,78,78,77,67,77,77,77,77,77,77,77,77,77,77,55,77,55,60,55,60,55,77,55,77
Map_2661,602,473,464,494,524,305,136,224,136,224,136,224,151,229,151,229,113,133,113,128,113,128,146,129,146,129
Map_2662,70,544,32,31,34,36,30,28,30,28,30,28,26,26,26,26,30,28,30,28,30,28,29,26,29,26
Map_2663,347,596,19,19,19,43,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
