Map_ID,Greedy AI,Time-Expanded Min-Cut,Heuristic Weight AI (I:1 M:1 C:1),Heuristic Weight AI (I:2 M:1 C:1),Heuristic Weight AI (I:1 M:2 C:1),Heuristic Weight AI (I:1 M:1 C:2),Look-2 (P:1 I:1 Place wall:Passive),Look-2 (P:1 I:1 Place wall:Active),Look-2 (P:2 I:1 Place wall:Passive),Look-2 (P:2 I:1 Place wall:Active),Look-2 (P:3 I:1 Place wall:Passive),Look-2 (P:3 I:1 Place wall:Active),Look-2 (P:1 I:2 Place wall:Passive),Look-2 (P:1 I:2 Place wall:Active),Look-2 (P:1 I:3 Place wall:Passive),Look-2 (P:1 I:3 Place wall:Active),Look-3 (P:1 I:1 Place wall:Passive),Look-3 (P:1 I:1 Place wall:Active),Look-3 (P:2 I:1 Place wall:Passive),Look-3 (P:2 I:1 Place wall:Active),Look-3 (P:3 I:1 Place wall:Passive),Look-3 (P:3 I:1 Place wall:Active),Look-3 (P:1 I:2 Place wall:Passive),Look-3 (P:1 I:2 Place wall:Active),Look-3 (P:1 I:3 Place wall:Passive),Look-3 (P:1 I:3 Place wall:Active)
Map_1593,13,28,12,12,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_1594,145,50,17,17,17,20,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18
Map_1595,10,100,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,18,10,10,10,10,10
Map_1596,22,34,8,8,8,12,8,8,8,8,8,8,8,8,8,8,11,8,11,8,11,8,8,8,8,8
Map_1597,14,63,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1598,13,35,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1599,17,134,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,13,14,13,14,13,14,13
Map_1600,30,82,18,18,19,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_1601,17,65,9,8,9,9,9,8,9,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8
Map_1602,21,37,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1603,19,121,15,14,15,14,14,14,14,14,14,14,14,14,14,14,14,12,14,12,14,12,14,12,14,12
Map_1604,60,72,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,8
Map_1605,163,191,35,25,35,15,15,14,15,14,15,14,14,14,14,14,15,14,15,14,15,14,15,14,15,14
Map_1606,26,80,23,23,23,22,23,19,23,19,23,19,22,25,22,25,19,22,19,19,19,19,20,22,23,22
Map_1607,36,46,26,15,26,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,21,15,15,15,15,15
Map_1608,11,41,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1609,11,121,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1610,6,12,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1611,29,95,23,21,22,23,20,20,20,20,20,20,20,20,20,20,21,20,21,20,21,20,20,20,20,20
Map_1612,8,57,8,8,8,19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1613,12,19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1614,9,30,9,9,9,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1615,6,109,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1616,34,68,30,30,47,33,30,24,30,24,30,24,29,24,29,24,30,18,25,18,25,18,30,18,30,18
Map_1617,11,148,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,8,6,6,6,6,6
Map_1618,35,34,22,17,17,22,17,17,17,17,17,17,17,17,17,17,19,17,23,17,23,17,19,17,19,17
Map_1619,8,46,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1620,48,156,35,35,36,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_1621,71,74,32,31,32,82,30,31,30,31,30,31,30,31,35,31,29,23,29,23,29,23,29,23,29,23
Map_1622,49,66,23,23,23,28,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_1623,12,70,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1624,147,129,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1625,22,78,14,12,14,24,14,12,14,12,14,12,12,12,12,12,14,12,14,12,14,12,14,12,14,12
Map_1626,28,57,17,17,17,20,17,17,17,17,17,17,17,17,17,17,18,17,18,17,18,17,18,17,18,17
Map_1627,10,16,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1628,20,53,19,19,19,19,19,17,19,17,19,17,19,17,19,17,15,15,15,15,15,15,15,15,15,15
Map_1629,7,13,7,7,7,8,7,7,7,7,7,7,7,7,7,7,8,7,8,7,8,7,7,7,7,7
Map_1630,33,66,26,26,26,26,26,24,26,24,26,24,26,24,26,24,21,21,21,21,21,21,21,21,21,21
Map_1631,9,24,9,9,9,16,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1632,17,165,16,16,16,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16,17,16
Map_1633,30,73,32,32,32,36,22,32,22,32,22,32,22,32,22,32,25,22,25,22,25,22,25,22,22,32
Map_1634,9,66,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1635,12,40,12,12,12,25,12,12,12,12,12,12,12,12,12,12,14,12,14,12,14,12,14,12,14,12
Map_1636,39,95,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_1637,12,17,11,11,11,11,11,9,11,9,11,9,11,9,11,9,11,9,11,9,11,9,11,9,11,9
Map_1638,25,47,24,23,24,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1639,21,41,11,11,11,25,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1640,8,38,8,8,8,36,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1641,46,110,33,33,33,53,32,32,32,32,32,32,32,32,32,32,36,32,36,32,36,30,36,32,36,32
Map_1642,9,61,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1643,33,135,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_1644,39,139,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,16,20,16,20,16,16,16,16,16
Map_1645,17,30,18,18,18,22,17,17,17,17,17,17,17,17,17,17,17,18,17,18,17,18,17,17,17,17
Map_1646,18,167,17,17,17,19,17,17,17,17,17,17,17,18,18,18,22,17,22,17,22,17,22,17,22,17
Map_1647,16,60,17,17,17,17,17,16,17,16,17,16,17,16,16,16,17,16,19,16,19,17,17,16,17,16
Map_1648,16,48,17,17,17,17,17,16,17,16,17,16,16,16,16,16,17,13,17,13,17,13,17,13,17,13
Map_1649,9,32,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1650,21,26,20,17,17,29,17,17,17,17,17,17,17,17,17,17,20,17,24,17,24,17,17,17,17,17
Map_1651,21,31,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1652,11,65,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1653,6,25,6,6,6,15,6,6,6,6,6,6,6,6,6,6,8,6,8,6,8,6,6,6,6,6
Map_1654,8,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1655,14,24,12,12,12,13,11,12,11,12,11,12,11,12,11,12,12,11,12,11,12,11,11,11,11,11
Map_1656,25,58,19,19,19,20,23,19,23,19,23,19,23,19,23,19,23,13,23,13,23,13,23,13,23,13
Map_1657,14,33,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1658,10,17,10,10,10,15,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,10,10,10,10
Map_1659,8,17,8,8,8,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1660,18,81,16,16,16,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,11,11
Map_1661,17,62,24,24,24,24,18,17,18,17,18,17,17,17,17,17,18,17,18,17,18,17,18,17,18,17
Map_1662,17,29,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,20,12,12,12,12,12
Map_1663,40,69,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_1664,12,37,8,8,8,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8,11,8
Map_1665,5,25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_1666,7,100,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1667,12,21,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1668,35,65,23,23,23,25,23,23,23,23,23,23,23,23,23,23,14,14,14,14,14,14,14,14,14,14
Map_1669,7,97,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1670,16,34,12,12,12,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_1671,132,256,15,14,15,15,14,14,14,14,14,14,14,14,14,14,15,14,15,14,15,14,14,14,14,14
Map_1672,8,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1673,12,88,12,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1674,341,43,46,46,46,43,35,41,35,41,35,41,42,41,42,41,16,16,16,16,16,16,16,16,16,16
Map_1675,108,119,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,14,16,14,16,14,14,14,14,14
Map_1676,10,21,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,9,9,9,9,9
Map_1677,9,15,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1678,29,120,13,13,13,15,13,13,13,13,13,13,13,13,13,13,15,13,15,13,15,13,13,13,13,13
Map_1679,14,115,12,11,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1680,19,26,15,15,19,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_1681,20,138,14,14,14,32,14,11,14,11,14,11,14,11,14,11,14,11,14,11,14,11,14,11,14,11
Map_1682,277,291,23,23,23,47,23,23,23,23,23,23,23,23,23,23,23,23,30,23,30,23,23,23,23,23
Map_1683,25,207,13,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1684,14,57,11,11,11,16,10,11,10,11,10,11,10,11,10,11,10,10,10,10,10,10,10,10,10,10
Map_1685,8,70,8,8,8,20,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1686,11,50,14,14,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1687,6,14,8,8,6,8,6,6,6,6,6,6,6,6,6,6,8,6,8,6,8,6,6,6,6,6
Map_1688,31,147,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1689,9,14,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,9,8,9,8,8,8,8,8
Map_1690,12,32,12,12,12,12,12,12,12,12,12,12,12,12,12,12,21,12,19,12,19,12,21,12,21,12
Map_1691,9,14,9,9,9,12,9,8,9,8,9,8,9,8,9,8,10,8,10,8,10,8,9,8,9,8
Map_1692,10,52,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,10,11,10,11,10,11,10
Map_1693,12,44,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1694,73,149,27,27,27,33,27,28,27,28,27,28,27,28,27,28,34,27,31,27,31,27,34,27,34,27
Map_1695,11,26,11,11,11,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1696,30,29,20,20,21,27,20,20,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15
Map_1697,71,81,33,33,33,34,34,26,34,26,34,26,34,26,34,26,31,26,28,26,28,26,31,26,33,26
Map_1698,16,29,19,16,19,22,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_1699,5,16,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Map_1700,6,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1701,20,59,18,18,18,25,19,17,19,17,19,17,19,17,19,17,21,19,19,19,19,19,20,19,20,19
Map_1702,11,22,10,10,10,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1703,36,57,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,27,24,24,24,24,24
Map_1704,8,205,9,9,9,9,9,8,9,8,9,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8
Map_1705,4,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Map_1706,13,89,14,12,12,14,13,12,13,12,13,12,12,12,12,12,11,13,11,13,11,13,11,12,11,12
Map_1707,52,120,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Map_1708,9,25,10,7,7,10,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1709,22,21,18,22,18,18,16,18,16,18,16,18,22,22,22,22,15,16,15,15,15,15,15,16,15,16
Map_1710,18,76,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Map_1711,91,61,18,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_1712,271,149,44,43,43,44,38,16,38,16,38,16,38,16,38,95,36,16,32,16,32,16,38,38,38,38
Map_1713,7,14,7,7,7,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1714,15,47,13,13,13,16,15,13,15,13,15,13,15,13,15,13,18,15,18,15,18,15,15,13,15,13
Map_1715,43,59,25,25,22,25,22,21,22,21,22,21,22,31,27,26,22,21,22,15,22,15,22,21,22,21
Map_1716,9,25,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1717,13,22,13,13,13,19,13,13,13,13,13,13,13,13,13,13,13,13,22,13,22,13,13,13,13,13
Map_1718,9,80,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,8
Map_1719,11,27,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1720,20,47,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1721,21,70,26,27,26,26,27,26,27,26,27,26,27,27,27,27,21,21,21,22,21,22,27,21,27,21
Map_1722,33,27,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_1723,9,17,11,10,10,10,10,9,10,9,10,9,9,9,9,9,10,9,10,9,10,9,10,9,10,9
Map_1724,7,23,7,7,7,17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1725,24,83,22,22,22,22,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_1726,7,31,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1727,7,68,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1728,8,150,8,8,8,12,8,8,8,8,8,8,8,8,8,8,10,8,10,8,10,8,10,8,10,8
Map_1729,7,52,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1730,11,34,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1731,10,27,11,10,11,15,10,10,10,10,10,10,10,10,10,10,16,10,16,10,16,10,12,10,12,10
Map_1732,9,29,14,9,9,55,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1733,33,63,30,29,30,37,29,29,27,29,27,29,29,29,29,29,20,20,20,20,20,20,20,20,20,29
Map_1734,37,42,25,25,37,25,25,22,25,22,25,22,25,22,25,22,25,22,25,22,25,22,25,22,25,22
Map_1735,8,249,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1736,7,12,9,7,7,9,7,7,7,7,7,7,7,7,7,7,9,7,9,7,9,7,7,7,7,7
Map_1737,11,28,9,9,9,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1738,6,21,6,6,6,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1739,24,78,17,17,17,17,17,16,17,16,17,16,16,16,16,16,16,16,17,16,17,16,16,16,16,16
Map_1740,21,147,19,19,19,19,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17,19,17
Map_1741,42,107,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Map_1742,56,105,20,20,20,35,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_1743,6,24,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1744,207,358,101,113,85,23,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_1745,47,53,28,25,27,28,24,24,24,24,24,24,24,24,24,24,25,24,27,24,27,24,24,24,24,24
Map_1746,9,17,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1747,11,28,11,11,11,18,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11,12,11
Map_1748,46,53,24,24,24,24,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22
Map_1749,44,119,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1750,62,131,23,23,23,32,23,23,23,23,23,23,23,23,23,23,20,20,20,20,20,20,20,20,20,20
Map_1751,31,46,43,251,43,56,32,32,32,32,32,32,32,32,32,32,28,28,29,28,29,28,28,28,28,28
Map_1752,13,38,12,12,12,12,16,12,16,12,16,12,16,12,16,12,13,11,13,11,13,11,13,11,13,11
Map_1753,51,74,23,23,23,25,25,23,25,23,25,23,25,23,25,23,31,23,31,23,31,23,27,23,27,23
Map_1754,8,23,8,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1755,16,40,19,19,16,20,16,16,16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,12,12,12
Map_1756,39,231,31,30,31,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
Map_1757,9,19,8,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1758,39,149,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
Map_1759,55,124,20,20,20,27,17,20,17,20,17,20,17,20,17,20,17,17,17,17,17,17,17,17,17,17
Map_1760,17,102,16,14,16,18,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1761,153,151,34,34,34,100,21,31,21,31,21,31,21,31,21,31,22,22,22,22,22,22,21,22,21,22
Map_1762,6,15,7,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1763,7,15,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1764,9,33,10,10,10,10,10,9,10,9,10,9,10,9,9,9,10,9,10,9,10,9,10,9,10,9
Map_1765,43,91,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1766,14,25,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1767,39,186,15,15,12,19,15,15,12,12,12,12,15,15,15,15,12,12,12,12,12,12,12,12,12,12
Map_1768,116,77,17,17,32,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
Map_1769,23,58,14,14,14,21,13,14,13,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1770,13,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1771,13,34,12,12,12,13,12,12,12,12,12,12,12,12,12,12,13,12,13,12,13,12,13,12,13,12
Map_1772,6,10,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1773,7,27,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1774,11,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1775,14,194,11,11,11,16,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1776,16,49,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_1777,8,78,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1778,9,23,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,9,9,9,9,9
Map_1779,16,25,14,14,14,14,14,12,14,12,14,12,14,12,14,12,12,12,14,12,14,12,12,12,12,12
Map_1780,53,68,19,16,16,19,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
Map_1781,22,115,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1782,26,65,11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
Map_1783,5,14,5,5,5,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5
Map_1784,6,20,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1785,164,74,33,33,33,47,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Map_1786,10,14,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1787,233,175,37,37,37,39,40,27,40,27,40,27,40,27,40,27,28,27,28,27,28,27,27,27,39,27
Map_1788,10,43,9,9,9,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1789,21,47,18,18,18,18,17,15,17,15,17,15,16,15,16,15,16,15,16,15,16,15,16,15,16,15
Map_1790,65,77,23,23,32,35,23,23,23,23,23,23,23,23,23,23,26,23,24,23,24,23,26,23,26,23
Map_1791,8,18,10,8,8,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1792,19,31,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Map_1793,10,31,10,10,10,11,9,9,9,9,9,9,9,9,9,9,11,9,11,9,11,9,9,9,9,9
Map_1794,127,312,15,15,15,68,15,15,15,15,15,15,15,15,15,15,17,14,17,14,17,14,17,14,17,14
Map_1795,16,24,8,8,8,12,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1796,66,58,34,33,33,34,33,35,33,35,33,35,33,35,33,35,30,35,30,35,30,35,30,35,30,35
Map_1797,6,21,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6
Map_1798,76,317,117,138,117,242,33,32,33,32,33,32,32,32,46,46,33,28,33,28,33,28,33,28,33,28
Map_1799,18,56,14,11,12,14,12,11,12,11,12,11,11,11,11,11,12,11,12,11,12,11,12,11,12,11
Map_1800,16,46,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_1801,14,28,11,11,15,13,11,14,11,14,11,14,11,15,11,15,11,11,11,11,11,11,11,13,11,14
Map_1802,16,20,11,11,11,11,11,12,11,12,11,12,11,12,11,12,11,11,11,11,11,11,11,11,11,11
Map_1803,19,27,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,14,20,14,14,14,14,14
Map_1804,8,18,9,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1805,6,14,6,6,6,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1806,9,196,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1807,17,24,11,9,11,15,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1808,42,140,32,28,28,48,32,28,32,28,32,28,28,28,28,28,32,28,33,19,33,19,32,28,32,28
Map_1809,18,23,15,13,13,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
Map_1810,9,82,10,9,9,17,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Map_1811,19,24,19,19,19,19,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Map_1812,29,95,20,20,19,26,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Map_1813,7,14,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Map_1814,227,165,52,50,58,33,29,29,29,29,29,29,29,29,29,29,29,29,32,29,32,29,29,29,29,29
Map_1815,19,106,15,15,15,21,14,14,14,14,14,14,14,14,14,14,13,12,13,12,13,12,13,12,13,12
Map_1816,18,29,12,12,12,12,12,15,12,15,12,15,12,15,12,15,12,12,12,12,12,12,12,12,12,12
Map_1817,10,54,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1818,8,14,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,10,8,8,8,8,8
Map_1819,12,38,15,15,14,24,15,15,15,15,15,15,21,21,21,21,12,11,12,11,12,11,12,11,12,11
Map_1820,8,12,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Map_1821,20,51,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,16,15,16,15,15,15,15,15
Map_1822,7,141,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Map_1823,7,71,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
